Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.5-53-61345-17,192.168.10.5,61345,192.168.10.3,53,17,7/7/2017 3:34,169,2,2,86,118,43,43,43,0,59,59,59,0,1207100.592,23668.63905,56.33333333,84.65419856,154,4,4,4,0,4,4,11,11,0,11,11,0,0,0,0,64,64,11834.31953,11834.31953,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-59359-17,192.168.10.5,59359,192.168.10.3,53,17,7/7/2017 3:34,236,2,2,76,180,38,38,38,0,90,90,90,0,1084745.763,16949.15254,78.66666667,130.1934458,229,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,8474.576271,8474.576271,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38,90,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61472-17,192.168.10.5,61472,192.168.10.3,53,17,7/7/2017 3:34,201,2,2,116,244,58,58,58,0,122,122,122,0,1791044.776,19900.49751,67,109.9863628,194,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9950.248756,9950.248756,58,122,83.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,104.5,58,122,40,0,0,0,0,0,0,2,116,2,244,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-52817-17,192.168.10.5,52817,192.168.10.3,53,17,7/7/2017 3:34,188,2,2,72,136,36,36,36,0,68,68,68,0,1106382.979,21276.59574,62.66666667,101.6136474,180,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,10638.29787,10638.29787,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61,36,68,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-53909-17,192.168.10.5,53909,192.168.10.3,53,17,7/7/2017 3:34,196,2,2,52,84,26,26,26,0,42,42,42,0,693877.551,20408.16327,65.33333333,72.56950691,145,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,10204.08163,10204.08163,26,42,32.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,40.5,26,42,64,0,0,0,0,0,0,2,52,2,84,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51459-17,192.168.10.5,51459,192.168.10.3,53,17,7/7/2017 3:34,60619,4,2,144,136,36,36,36,0,68,68,68,0,4619.013841,98.97886801,12123.8,17116.49411,36225,3,24391,8130.333333,14076.08825,24384,3,3,3,0,3,3,0,0,0,0,128,40,65.98591201,32.992956,36,68,45.14285714,15.61440117,243.8095238,0,0,0,0,0,0,0,0,0,52.66666667,36,68,128,0,0,0,0,0,0,4,144,2,136,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62751-17,192.168.10.5,62751,192.168.10.3,53,17,7/7/2017 3:34,164,2,2,62,94,31,31,31,0,47,47,47,0,951219.5122,24390.2439,54.66666667,88.62467677,157,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12195.12195,12195.12195,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58129-17,192.168.10.5,58129,192.168.10.3,53,17,7/7/2017 3:34,58979,4,2,104,226,26,26,26,0,113,113,113,0,5595.211855,101.7311246,11795.8,16500.07605,34280,3,24696,8232,14253.0461,24690,3,3,3,0,3,3,0,0,0,0,128,40,67.82074976,33.91037488,26,113,50.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,59.33333333,26,113,128,0,0,0,0,0,0,4,104,2,226,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62175-17,192.168.10.5,62175,192.168.10.3,53,17,7/7/2017 3:34,159,2,2,62,118,31,31,31,0,59,59,59,0,1132075.472,25157.2327,53,85.73797292,152,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12578.61635,12578.61635,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31,59,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63709-17,192.168.10.5,63709,192.168.10.3,53,17,7/7/2017 3:34,233,2,2,72,328,36,36,36,0,164,164,164,0,1716738.197,17167.38197,77.66666667,129.3264603,227,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,8583.690987,8583.690987,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63188-17,192.168.10.5,63188,192.168.10.3,53,17,7/7/2017 3:34,48575,4,2,104,84,26,26,26,0,42,42,42,0,3870.303654,123.5203294,9715,13297.33545,24289,4,24297,8099,14020.95129,24289,4,4,4,0,4,4,0,0,0,0,80,40,82.34688626,41.17344313,26,42,30.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,35.66666667,26,42,80,0,0,0,0,0,0,4,104,2,84,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-49462-17,192.168.10.5,49462,192.168.10.3,53,17,7/7/2017 3:34,24457,4,4,140,612,35,35,35,0,153,153,153,0,30747.84315,327.1047144,3493.857143,9131.166472,24201,3,24208,8069.333333,13970.43315,24201,3,215,71.66666667,82.09953309,163,4,0,0,0,0,80,80,163.5523572,163.5523572,35,153,87.44444444,62.19146065,3867.777778,0,0,0,0,0,0,0,0,1,98.375,35,153,80,0,0,0,0,0,0,4,140,4,612,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60433-17,192.168.10.5,60433,192.168.10.3,53,17,7/7/2017 3:34,208,2,2,72,328,36,36,36,0,164,164,164,0,1923076.923,19230.76923,69.33333333,114.0277744,201,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,9615.384615,9615.384615,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-49500-17,192.168.10.5,49500,192.168.10.3,53,17,7/7/2017 3:34,24441,4,4,132,1068,33,33,33,0,267,267,267,0,49097.82742,327.3188495,3491.571429,9087.231993,24099,3,24106,8035.333333,13911.54342,24099,3,218,72.66666667,80.16441438,162,7,0,0,0,0,80,80,163.6594247,163.6594247,33,267,137,123.3288287,15210,0,0,0,0,0,0,0,0,1,154.125,33,267,80,0,0,0,0,0,0,4,132,4,1068,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62570-17,192.168.10.5,62570,192.168.10.3,53,17,7/7/2017 3:34,236,2,2,136,392,68,68,68,0,196,196,196,0,2237288.136,16949.15254,78.66666667,130.1934458,229,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,8474.576271,8474.576271,68,196,119.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,149,68,196,40,0,0,0,0,0,0,2,136,2,392,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57078-17,192.168.10.5,57078,192.168.10.3,53,17,7/7/2017 3:34,24257,2,2,62,264,31,31,31,0,132,132,132,0,13439.41955,164.9008534,8085.666667,13997.85728,24249,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,82.45042668,82.45042668,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-62774-17,192.168.10.5,62774,192.168.10.3,53,17,7/7/2017 3:34,193,2,2,82,210,41,41,41,0,105,105,105,0,1512953.368,20725.3886,64.33333333,105.3676105,186,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,10362.6943,10362.6943,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63414-17,192.168.10.5,63414,192.168.10.3,53,17,7/7/2017 3:34,180,2,2,82,210,41,41,41,0,105,105,105,0,1622222.222,22222.22222,60,97.86214794,173,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11111.11111,11111.11111,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54698-17,192.168.10.5,54698,192.168.10.3,53,17,7/7/2017 3:34,192,2,2,62,264,31,31,31,0,132,132,132,0,1697916.667,20833.33333,64,104.7902667,185,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10416.66667,10416.66667,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54671-17,192.168.10.5,54671,192.168.10.3,53,17,7/7/2017 3:34,177,2,2,82,210,41,41,41,0,105,105,105,0,1649717.514,22598.87006,59,95.26279442,169,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,11299.43503,11299.43503,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54842-17,192.168.10.5,54842,192.168.10.3,53,17,7/7/2017 3:34,267,2,2,62,264,31,31,31,0,132,132,132,0,1220973.783,14981.27341,89,147.2243186,259,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,7490.636704,7490.636704,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54244-17,192.168.10.5,54244,192.168.10.3,53,17,7/7/2017 3:34,189,2,2,82,210,41,41,41,0,105,105,105,0,1544973.545,21164.02116,63,103.058236,182,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,10582.01058,10582.01058,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-50312-17,192.168.10.5,50312,192.168.10.3,53,17,7/7/2017 3:34,186,2,2,62,264,31,31,31,0,132,132,132,0,1752688.172,21505.37634,62,100.4589468,178,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,10752.68817,10752.68817,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63993-17,192.168.10.5,63993,192.168.10.3,53,17,7/7/2017 3:34,1033,2,2,62,264,31,31,31,0,132,132,132,0,315585.6728,3872.216844,344.3333333,590.340862,1026,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,1936.108422,1936.108422,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-65182-17,192.168.10.5,65182,192.168.10.3,53,17,7/7/2017 3:34,183,2,2,62,264,31,31,31,0,132,132,132,0,1781420.765,21857.9235,61,99.59417654,176,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-58171-17,192.168.10.5,58171,192.168.10.3,53,17,7/7/2017 3:34,327,2,2,62,264,31,31,31,0,132,132,132,0,996941.896,12232.4159,109,183.5973856,321,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,6116.207951,6116.207951,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31,132,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-49669-17,192.168.10.5,49669,192.168.10.3,53,17,7/7/2017 3:34,190,2,2,82,210,41,41,41,0,105,105,105,0,1536842.105,21052.63158,63.33333333,103.6355795,183,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10526.31579,10526.31579,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61720-17,192.168.10.5,61720,192.168.10.3,53,17,7/7/2017 3:34,49098,4,2,124,264,31,31,31,0,132,132,132,0,7902.562222,122.2045705,9819.6,13446.07777,25065,3,25072,8357.333333,14469.26378,25065,3,4,4,0,4,4,0,0,0,0,104,64,81.46971363,40.73485682,31,132,59.85714286,49.28295368,2428.809524,0,0,0,0,0,0,0,0,0,69.83333333,31,132,104,0,0,0,0,0,0,4,124,2,264,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-64190-17,192.168.10.5,64190,192.168.10.3,53,17,7/7/2017 3:34,195,2,2,82,210,41,41,41,0,105,105,105,0,1497435.897,20512.82051,65,106.5222981,188,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10256.41026,10256.41026,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-57064-17,192.168.10.5,57064,192.168.10.3,53,17,7/7/2017 3:34,211,2,2,136,392,68,68,68,0,196,196,196,0,2502369.668,18957.34597,70.33333333,115.7598088,204,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,9478.672986,9478.672986,68,196,119.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,149,68,196,40,0,0,0,0,0,0,2,136,2,392,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-63148-17,192.168.10.5,63148,192.168.10.3,53,17,7/7/2017 3:34,24205,2,2,66,534,33,33,33,0,267,267,267,0,24788.26689,165.2551126,8068.333333,13969.56711,24199,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,82.62755629,82.62755629,33,267,126.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,158.25,33,267,40,0,0,0,0,0,0,2,66,2,534,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-51366-17,192.168.10.5,51366,192.168.10.3,53,17,7/7/2017 3:34,274,2,2,66,534,33,33,33,0,267,267,267,0,2189781.022,14598.54015,91.33333333,152.9978213,268,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,7299.270073,7299.270073,33,267,126.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,158.25,33,267,40,0,0,0,0,0,0,2,66,2,534,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-52511-17,192.168.10.5,52511,192.168.10.3,53,17,7/7/2017 3:34,273,2,2,72,328,36,36,36,0,164,164,164,0,1465201.465,14652.01465,91,151.5552704,266,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,7326.007326,7326.007326,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-52468-17,192.168.10.5,52468,192.168.10.3,53,17,7/7/2017 3:34,1151,2,2,72,328,36,36,36,0,164,164,164,0,347523.8923,3475.238923,383.6666667,658.4681718,1144,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,1737.619461,1737.619461,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-54211-17,192.168.10.5,54211,192.168.10.3,53,17,7/7/2017 3:34,208,2,2,72,328,36,36,36,0,164,164,164,0,1923076.923,19230.76923,69.33333333,109.7375657,196,3,3,3,0,3,3,9,9,0,9,9,0,0,0,0,40,40,9615.384615,9615.384615,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-59693-17,192.168.10.5,59693,192.168.10.3,53,17,7/7/2017 3:34,202,2,2,82,210,41,41,41,0,105,105,105,0,1445544.554,19801.9802,67.33333333,109.6965511,194,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,9900.990099,9900.990099,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-61496-17,192.168.10.5,61496,192.168.10.3,53,17,7/7/2017 3:34,60924,4,2,124,264,31,31,31,0,132,132,132,0,6368.590375,98.48335631,12184.8,17250.81473,36680,3,24240,8080,13989.77437,24234,3,4,4,0,4,4,0,0,0,0,80,40,65.65557088,32.82778544,31,132,59.85714286,49.28295368,2428.809524,0,0,0,0,0,0,0,0,0,69.83333333,31,132,80,0,0,0,0,0,0,4,124,2,264,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-205.174.165.73-55349-8080-6,192.168.10.5,55349,205.174.165.73,8080,6,7/7/2017 3:34,1000491,3,3,0,18,0,0,0,0,6,6,6,0,17.99116634,5.997055446,200098.2,273298.3123,499483,481,1000010,500005,35.35533906,500030,499980,999991,499995.5,44.54772721,500027,499964,0,0,0,0,92,60,2.998527723,2.998527723,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-216.58.219.195-55339-443-6,192.168.10.5,55339,216.58.219.195,443,6,7/7/2017 3:34,54680,3,1,12,0,6,0,4,3.464101615,0,0,0,0,219.4586686,73.15288954,18226.66667,18612.7187,37358,180,54680,27340,14422.14991,37538,17142,0,0,0,0,0,0,0,0,0,72,32,54.86466715,18.28822238,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-216.58.219.195-55338-443-6,192.168.10.5,55338,216.58.219.195,443,6,7/7/2017 3:34,235477,10,7,551,4506,194,0,55.1,71.27014335,1430,0,643.7142857,693.7676639,21475.55812,72.1938873,14717.3125,21318.95446,66947,3,235477,26164.11111,22937.4651,66947,3,96654,16109,25473.26189,58271,4,0,0,0,0,212,152,42.46699253,29.72689477,0,1430,280.9444444,511.2727455,261399.8203,0,0,0,1,0,0,0,0,0,297.4705882,55.1,643.7142857,212,0,0,0,0,0,0,10,551,7,4506,8192,343,9,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-216.58.219.195-55337-443-6,192.168.10.5,55337,216.58.219.195,443,6,7/7/2017 3:34,116805359,13,11,616,4649,194,0,47.38461538,64.26318083,2860,0,422.6363636,890.0393556,45.07498667,0.205470025,5078493.87,16800000,58400000,3,117000000,9733779.917,22600000,58400000,355,117000000,11700000,24500000,58400000,3,0,0,0,0,272,232,0.111296263,0.094173761,0,2860,210.6,607.4699581,369019.75,0,0,0,1,0,0,0,0,0,219.375,47.38461538,422.6363636,272,0,0,0,0,0,0,13,616,11,4649,8192,351,12,20,184917,131678.839,278028,91806,58200000,247824.6633,58400000,58000000,BENIGN
192.168.10.5-23.21.83.14-55010-443-6,192.168.10.5,55010,23.21.83.14,443,6,7/7/2017 3:34,116405493,20,18,2977,1228,676,6,148.85,255.1252066,242,0,68.22222222,110.9189187,36.12372485,0.326445076,3146094.405,4479638.431,10000000,1327,116000000,6123948.737,4616716.257,10100000,69241,116000000,6844419.176,4372638.555,10100000,1327,0,0,0,0,400,480,0.171813198,0.154631878,0,676,107.974359,199.8748934,39949.97301,0,0,0,0,1,0,0,0,0,110.8157895,148.85,68.22222222,400,0,0,0,0,0,0,20,2977,18,1228,253,181,19,20,804021.0909,1680387.255,4864243,50367,9773708.545,689597.3034,10000000,7698955,BENIGN
192.168.10.5-50.19.226.229-55343-443-6,192.168.10.5,55343,50.19.226.229,443,6,7/7/2017 3:34,65224774,14,16,746,6404,375,0,53.28571429,107.894128,1460,0,400.25,634.6319143,109.6209241,0.459947933,2249130.138,4119218.741,10000000,3,60500000,4652939.846,5191846.306,10100000,170,65200000,4344941.8,4964839.196,10100000,3,0,0,0,0,292,404,0.214642369,0.245305564,0,1460,230.6451613,488.0757829,238217.9699,0,0,0,1,0,0,0,0,1,238.3333333,53.28571429,400.25,292,0,0,0,0,0,0,14,746,16,6404,8192,33,13,20,82902,78972.62251,244104,50483,9998467.667,9600.399214,10000000,9979522,BENIGN
192.168.10.5-52.27.10.213-54843-443-6,192.168.10.5,54843,52.27.10.213,443,6,7/7/2017 3:34,114154437,40,59,51432,54265,2580,6,1285.8,1296.124859,2708,6,919.7457627,688.3204344,925.9123235,0.867246185,1164841.194,2337596.613,6116684,57,114000000,2927036.846,2942082.032,6116684,92282,114000000,1966725.638,2833439.41,6201002,193,1,0,0,0,800,1180,0.350402499,0.516843686,6,2708,1082.65,997.0662458,994141.0985,0,1,0,0,1,0,0,0,1,1093.585859,1285.8,919.7457627,800,0,0,0,0,0,0,40,51432,59,54265,256,771,39,20,96861.78947,9717.220885,136506,92282,5906263.789,63392.00076,6116684,5751949,BENIGN
192.168.10.5-54.175.113.185-55294-443-6,192.168.10.5,55294,54.175.113.185,443,6,7/7/2017 3:34,126,2,0,12,0,6,6,6,0,0,0,0,0,95238.09524,15873.01587,126,0,126,126,126,126,0,126,126,0,0,0,0,0,0,0,0,0,40,0,15873.01587,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.168.10.50-59352-53665-6,192.168.10.50,53665,192.168.10.16,59352,6,7/7/2017 3:34,19,3,0,0,0,0,0,0,0,0,0,0,0,0,157894.7368,9.5,9.192388155,16,3,19,9.5,9.192388155,16,3,0,0,0,0,0,0,0,0,0,96,0,157894.7368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.168.10.50-49248-21-6,192.168.10.50,21,192.168.10.16,49248,6,7/7/2017 3:34,56,1,1,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-192.168.10.50-59352-53665-6,192.168.10.50,53665,192.168.10.16,59352,6,7/7/2017 3:34,221,1,2,0,0,0,0,0,0,0,0,0,0,0,13574.66063,110.5,154.8563851,220,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,32,64,4524.886878,9049.773756,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,395,229,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-192.168.10.50-53552-139-6,192.168.10.50,139,192.168.10.25,53552,6,7/7/2017 3:34,244,1,2,0,0,0,0,0,0,0,0,0,0,0,12295.08197,122,103.2375901,195,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,32,64,4098.360656,8196.721311,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-192.168.10.50-49372-137-17,192.168.10.50,137,192.168.10.25,49372,17,7/7/2017 3:34,3,2,0,124,0,62,62,62,0,0,0,0,0,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
